0.3450 	WARNING 	Movie2 stim could not be imported and won't be available
11.3425 	EXP 	Created unnamed Circle = Circle(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0, fillColor=array([-1., -1., -1.]), fillColorSpace='rgb', fillRGB=array([-1., -1., -1.]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1., -1., -1.]), lineWidth=1.5, name='unnamed Circle', opacity=1.0, ori=array(0.0), pos=array([ 0.,  0.]), size=array([ 1.,  1.]), units='pix', vertices=ndarray(...), win=Window(...))
11.9776 	EXP 	Created menu_screen = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='Instructions/menu.png', interpolate=True, mask=None, maskParams=None, name='menu_screen', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([1920, 1080]), texRes=128, units='pix', win=Window(...))
13.8316 	DATA 	Keypress: c
13.9633 	EXP 	Created menu_screen = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='Instructions/menu.png', interpolate=True, mask=None, maskParams=None, name='menu_screen', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([1920, 1080]), texRes=128, units='pix', win=Window(...))
14.0015 	EXP 	unnamed Circle: pos = (0, 0)
14.0015 	EXP 	unnamed Circle: pos = (0, 0)
14.6795 	DATA 	Keypress: return
14.7181 	EXP 	unnamed Circle: pos = (844, -448)
14.7181 	EXP 	unnamed Circle: pos = (844, -448)
15.4635 	DATA 	Keypress: return
15.5014 	EXP 	unnamed Circle: pos = (-845, 0)
15.5014 	EXP 	unnamed Circle: pos = (-845, 0)
16.2155 	DATA 	Keypress: return
16.2597 	EXP 	unnamed Circle: pos = (422, -224)
16.2597 	EXP 	unnamed Circle: pos = (422, -224)
17.0155 	DATA 	Keypress: return
17.0430 	EXP 	unnamed Circle: pos = (-845, -448)
17.0430 	EXP 	unnamed Circle: pos = (-845, -448)
17.7195 	DATA 	Keypress: return
17.7597 	EXP 	unnamed Circle: pos = (422, 225)
17.7597 	EXP 	unnamed Circle: pos = (422, 225)
18.4234 	DATA 	Keypress: return
18.5096 	EXP 	unnamed Circle: pos = (0, -448)
18.5096 	EXP 	unnamed Circle: pos = (0, -448)
19.1755 	DATA 	Keypress: return
19.2263 	EXP 	unnamed Circle: pos = (-423, 225)
19.2263 	EXP 	unnamed Circle: pos = (-423, 225)
19.9595 	DATA 	Keypress: return
19.9846 	EXP 	unnamed Circle: pos = (844, 0)
19.9846 	EXP 	unnamed Circle: pos = (844, 0)
20.6954 	DATA 	Keypress: return
20.7262 	EXP 	unnamed Circle: pos = (0, 449)
20.7262 	EXP 	unnamed Circle: pos = (0, 449)
21.4634 	DATA 	Keypress: return
21.4929 	EXP 	unnamed Circle: pos = (-423, -224)
21.4929 	EXP 	unnamed Circle: pos = (-423, -224)
22.1674 	DATA 	Keypress: return
22.1929 	EXP 	unnamed Circle: pos = (-845, 449)
22.1929 	EXP 	unnamed Circle: pos = (-845, 449)
22.9354 	DATA 	Keypress: return
22.9678 	EXP 	unnamed Circle: pos = (844, 449)
22.9678 	EXP 	unnamed Circle: pos = (844, 449)
23.6394 	DATA 	Keypress: return
23.6845 	EXP 	unnamed Circle: pos = (0, 0)
23.6845 	EXP 	unnamed Circle: pos = (0, 0)
24.3754 	DATA 	Keypress: return
27.0634 	DATA 	Keypress: v
27.1177 	EXP 	unnamed Circle: pos = (0, 0)
27.1177 	EXP 	unnamed Circle: pos = (0, 0)
27.6233 	DATA 	Keypress: return
27.6760 	EXP 	unnamed Circle: pos = (743, -394)
27.6760 	EXP 	unnamed Circle: pos = (743, -394)
28.2633 	DATA 	Keypress: return
29.1753 	DATA 	Keypress: return
29.2176 	EXP 	unnamed Circle: pos = (-744, 395)
29.2176 	EXP 	unnamed Circle: pos = (-744, 395)
29.8953 	DATA 	Keypress: return
29.9760 	EXP 	unnamed Circle: pos = (844, 0)
29.9760 	EXP 	unnamed Circle: pos = (844, 0)
30.6473 	DATA 	Keypress: return
30.7093 	EXP 	unnamed Circle: pos = (422, 225)
30.7093 	EXP 	unnamed Circle: pos = (422, 225)
31.3833 	DATA 	Keypress: return
31.4343 	EXP 	unnamed Circle: pos = (422, -224)
31.4343 	EXP 	unnamed Circle: pos = (422, -224)
32.0233 	DATA 	Keypress: return
32.1592 	EXP 	unnamed Circle: pos = (-744, -394)
32.1592 	EXP 	unnamed Circle: pos = (-744, -394)
32.8873 	DATA 	Keypress: return
32.9425 	EXP 	unnamed Circle: pos = (743, 395)
32.9425 	EXP 	unnamed Circle: pos = (743, 395)
33.6233 	DATA 	Keypress: return
33.6842 	EXP 	unnamed Circle: pos = (-423, -224)
33.6842 	EXP 	unnamed Circle: pos = (-423, -224)
34.3113 	DATA 	Keypress: return
34.3592 	EXP 	unnamed Circle: pos = (-845, 0)
34.3592 	EXP 	unnamed Circle: pos = (-845, 0)
34.9993 	DATA 	Keypress: return
35.1008 	EXP 	unnamed Circle: pos = (-423, 225)
35.1008 	EXP 	unnamed Circle: pos = (-423, 225)
35.7353 	DATA 	Keypress: return
35.7758 	EXP 	unnamed Circle: pos = (0, -448)
35.7758 	EXP 	unnamed Circle: pos = (0, -448)
36.4393 	DATA 	Keypress: return
36.4757 	EXP 	unnamed Circle: pos = (0, 449)
36.4757 	EXP 	unnamed Circle: pos = (0, 449)
37.0472 	DATA 	Keypress: return
37.2007 	EXP 	unnamed Circle: pos = (0, 0)
37.2007 	EXP 	unnamed Circle: pos = (0, 0)
37.7512 	DATA 	Keypress: return
38.1257 	EXP 	unnamed Circle: pos = (-744, -394)
38.1257 	EXP 	unnamed Circle: pos = (-744, -394)
38.8553 	DATA 	Keypress: return
38.9090 	EXP 	unnamed Circle: pos = (0, 0)
38.9090 	EXP 	unnamed Circle: pos = (0, 0)
39.6072 	DATA 	Keypress: return
41.3032 	DATA 	Keypress: return
41.5497 	EXP 	Created menu_screen = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='Instructions/menu.png', interpolate=True, mask=None, maskParams=None, name='menu_screen', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([1920, 1080]), texRes=128, units='pix', win=Window(...))
43.2552 	DATA 	Keypress: o
43.3869 	EXP 	Created menu_screen = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='Instructions/menu.png', interpolate=True, mask=None, maskParams=None, name='menu_screen', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([1920, 1080]), texRes=128, units='pix', win=Window(...))
43.4020 	EXP 	Imported procedure\Introduction_list.csv as conditions, 1 conditions, 1 params
43.4022 	EXP 	Created sequence: sequential, trialTypes=1, nReps=1, seed=None
43.5092 	DEBUG 	Using C:/Users/sr38553/Desktop/new task/task/6.7.02 - trial_fixation (2).py as origin file
43.5098 	EXP 	New trial (rep=0, index=0): {'Introduction_image': 'inst_1'}
43.6506 	EXP 	task_instr_image: size = array([1920, 1080])
43.6506 	EXP 	task_instr_image: image = 'Instructions/inst_1.png'
43.6506 	EXP 	task_instr_image: autoDraw = True
44.2672 	DATA 	Keypress: return
44.2691 	EXP 	Imported procedure\#set_list.csv as conditions, 3 conditions, 5 params
44.2694 	EXP 	Created sequence: sequential, trialTypes=3, nReps=1, seed=None
44.2701 	DEBUG 	Using C:/Users/sr38553/Desktop/new task/task/6.7.02 - trial_fixation (2).py as origin file
44.2708 	EXP 	New trial (rep=0, index=0): {'block_event': 'comp_1', 'order': 0, 'block_display': 'inst_2', 'block_file': 'procedure\\0.csv', 'break_display': 'break'}
44.4171 	EXP 	task_instr_image: autoDraw = False
44.4171 	EXP 	Block_image: size = array([1920, 1080])
44.4171 	EXP 	Block_image: image = 'Instructions/inst_2.png'
44.4171 	EXP 	Block_image: autoDraw = True
50.0085 	DATA 	Keypress: return
50.0916 	EXP 	Block_image: autoDraw = False
50.0916 	EXP 	composite_display: size = array([1024,  768])
50.0916 	EXP 	composite_display: image = 'instructions/comp_1.png'
50.0916 	EXP 	composite_display: autoDraw = True
55.0114 	EXP 	Imported procedure\0.csv as conditions, 4 conditions, 7 params
55.0116 	EXP 	Created sequence: random, trialTypes=4, nReps=1, seed=None
55.0125 	DEBUG 	Using C:/Users/sr38553/Desktop/new task/task/6.7.02 - trial_fixation (2).py as origin file
55.0131 	EXP 	New trial (rep=0, index=0): {'valmean': 6.71, 'valence': 'Positive', 'scenestim': '2030.bmp', 'arousal': 'High', 'outliers': 0, 'blocknum': 0, 'arousalmean': 4.54}
55.1749 	EXP 	composite_display: autoDraw = False
55.1749 	EXP 	composite_display: autoDraw = False
55.1749 	EXP 	fixation_cross: autoDraw = True
57.2835 	EXP 	fixation_cross: autoDraw = False
57.2835 	EXP 	iaps_display: size = array([1024,  768])
57.2835 	EXP 	iaps_display: image = 'stimulus/2030.bmp'
57.2835 	EXP 	iaps_display: autoDraw = True
59.1084 	EXP 	iaps_cue: size = array([1024,  768])
59.1084 	EXP 	iaps_cue: image = 'red.png'
59.1084 	EXP 	iaps_cue: autoDraw = True
66.3165 	EXP 	iaps_cue: size = array([1024,  768])
66.3165 	EXP 	iaps_cue: image = 'green.png'
66.3165 	EXP 	iaps_cue: autoDraw = True
66.5665 	EXP 	iaps_cue: size = array([1024,  768])
66.5665 	EXP 	iaps_cue: image = 'red.png'
66.5665 	EXP 	iaps_cue: autoDraw = True
66.8165 	EXP 	iaps_cue: size = array([1024,  768])
66.8165 	EXP 	iaps_cue: image = 'green.png'
66.8165 	EXP 	iaps_cue: autoDraw = True
67.0665 	EXP 	iaps_cue: size = array([1024,  768])
67.0665 	EXP 	iaps_cue: image = 'blue.png'
67.0665 	EXP 	iaps_cue: autoDraw = True
77.0579 	EXP 	iaps_display: autoDraw = False
77.0579 	EXP 	iaps_cue: autoDraw = False
77.0579 	EXP 	blank: autoDraw = True
79.8945 	EXP 	New trial (rep=0, index=1): {'valmean': 1.95, 'valence': 'Negative', 'scenestim': '2205.bmp', 'arousal': 'High', 'outliers': 0, 'blocknum': 0, 'arousalmean': 4.5300000000000002}
80.0824 	EXP 	iaps_display: autoDraw = False
80.0824 	EXP 	iaps_cue: autoDraw = False
80.0824 	EXP 	blank: autoDraw = False
80.0824 	EXP 	fixation_cross: autoDraw = True
82.1573 	EXP 	fixation_cross: autoDraw = False
82.1573 	EXP 	iaps_display: size = array([1024,  768])
82.1573 	EXP 	iaps_display: image = 'stimulus/2205.bmp'
82.1573 	EXP 	iaps_display: autoDraw = True
83.9409 	EXP 	iaps_cue: size = array([1024,  768])
83.9409 	EXP 	iaps_cue: image = 'green.png'
83.9409 	EXP 	iaps_cue: autoDraw = True
85.1908 	EXP 	iaps_cue: size = array([1024,  768])
85.1908 	EXP 	iaps_cue: image = 'red.png'
85.1908 	EXP 	iaps_cue: autoDraw = True
101.9404 	EXP 	iaps_display: autoDraw = False
101.9404 	EXP 	iaps_cue: autoDraw = False
101.9404 	EXP 	blank: autoDraw = True
104.7795 	EXP 	New trial (rep=0, index=2): {'valmean': 6.8799999999999999, 'valence': 'Positive', 'scenestim': '2655.bmp', 'arousal': 'High', 'outliers': 0, 'blocknum': 0, 'arousalmean': 4.5700000000000003}
104.9399 	EXP 	iaps_display: autoDraw = False
104.9399 	EXP 	iaps_cue: autoDraw = False
104.9399 	EXP 	blank: autoDraw = False
104.9399 	EXP 	fixation_cross: autoDraw = True
107.0485 	EXP 	fixation_cross: autoDraw = False
107.0485 	EXP 	iaps_display: size = array([826, 768])
107.0485 	EXP 	iaps_display: image = 'stimulus/2655.bmp'
107.0485 	EXP 	iaps_display: autoDraw = True
108.8568 	EXP 	iaps_cue: size = array([826, 768])
108.8568 	EXP 	iaps_cue: image = 'blue.png'
108.8568 	EXP 	iaps_cue: autoDraw = True
124.5729 	EXP 	iaps_cue: size = array([826, 768])
124.5729 	EXP 	iaps_cue: image = 'green.png'
124.5729 	EXP 	iaps_cue: autoDraw = True
125.0729 	EXP 	iaps_cue: size = array([826, 768])
125.0729 	EXP 	iaps_cue: image = 'blue.png'
125.0729 	EXP 	iaps_cue: autoDraw = True
126.0812 	EXP 	iaps_cue: size = array([826, 768])
126.0812 	EXP 	iaps_cue: image = 'green.png'
126.0812 	EXP 	iaps_cue: autoDraw = True
126.5812 	EXP 	iaps_cue: size = array([826, 768])
126.5812 	EXP 	iaps_cue: image = 'blue.png'
126.5812 	EXP 	iaps_cue: autoDraw = True
126.8229 	EXP 	iaps_display: autoDraw = False
126.8229 	EXP 	iaps_cue: autoDraw = False
126.8229 	EXP 	blank: autoDraw = True
129.6625 	EXP 	New trial (rep=0, index=3): {'valmean': 3.3399999999999999, 'valence': 'Negative', 'scenestim': '2120.bmp', 'arousal': 'High', 'outliers': 0, 'blocknum': 0, 'arousalmean': 5.1799999999999997}
129.8475 	EXP 	iaps_display: autoDraw = False
129.8475 	EXP 	iaps_cue: autoDraw = False
129.8475 	EXP 	blank: autoDraw = False
129.8475 	EXP 	fixation_cross: autoDraw = True
131.9308 	EXP 	fixation_cross: autoDraw = False
131.9308 	EXP 	iaps_display: size = array([1024,  768])
131.9308 	EXP 	iaps_display: image = 'stimulus/2120.bmp'
131.9308 	EXP 	iaps_display: autoDraw = True
133.7476 	EXP 	iaps_cue: size = array([1024,  768])
133.7476 	EXP 	iaps_cue: image = 'blue.png'
133.7476 	EXP 	iaps_cue: autoDraw = True
136.2058 	EXP 	iaps_cue: size = array([1024,  768])
136.2058 	EXP 	iaps_cue: image = 'green.png'
136.2058 	EXP 	iaps_cue: autoDraw = True
136.4559 	EXP 	iaps_cue: size = array([1024,  768])
136.4559 	EXP 	iaps_cue: image = 'red.png'
136.4559 	EXP 	iaps_cue: autoDraw = True
136.7058 	EXP 	iaps_cue: size = array([1024,  768])
136.7058 	EXP 	iaps_cue: image = 'blue.png'
136.7058 	EXP 	iaps_cue: autoDraw = True
137.7058 	EXP 	iaps_cue: size = array([1024,  768])
137.7058 	EXP 	iaps_cue: image = 'red.png'
137.7058 	EXP 	iaps_cue: autoDraw = True
138.2058 	EXP 	iaps_cue: size = array([1024,  768])
138.2058 	EXP 	iaps_cue: image = 'blue.png'
138.2058 	EXP 	iaps_cue: autoDraw = True
139.4558 	EXP 	iaps_cue: size = array([1024,  768])
139.4558 	EXP 	iaps_cue: image = 'green.png'
139.4558 	EXP 	iaps_cue: autoDraw = True
139.9558 	EXP 	iaps_cue: size = array([1024,  768])
139.9558 	EXP 	iaps_cue: image = 'blue.png'
139.9558 	EXP 	iaps_cue: autoDraw = True
140.7058 	EXP 	iaps_cue: size = array([1024,  768])
140.7058 	EXP 	iaps_cue: image = 'green.png'
140.7058 	EXP 	iaps_cue: autoDraw = True
140.9557 	EXP 	iaps_cue: size = array([1024,  768])
140.9557 	EXP 	iaps_cue: image = 'red.png'
140.9557 	EXP 	iaps_cue: autoDraw = True
141.2058 	EXP 	iaps_cue: size = array([1024,  768])
141.2058 	EXP 	iaps_cue: image = 'blue.png'
141.2058 	EXP 	iaps_cue: autoDraw = True
141.9557 	EXP 	iaps_cue: size = array([1024,  768])
141.9557 	EXP 	iaps_cue: image = 'green.png'
141.9557 	EXP 	iaps_cue: autoDraw = True
142.2057 	EXP 	iaps_cue: size = array([1024,  768])
142.2057 	EXP 	iaps_cue: image = 'red.png'
142.2057 	EXP 	iaps_cue: autoDraw = True
146.4639 	EXP 	iaps_cue: size = array([1024,  768])
146.4639 	EXP 	iaps_cue: image = 'green.png'
146.4639 	EXP 	iaps_cue: autoDraw = True
146.7139 	EXP 	iaps_cue: size = array([1024,  768])
146.7139 	EXP 	iaps_cue: image = 'blue.png'
146.7139 	EXP 	iaps_cue: autoDraw = True
147.9640 	EXP 	iaps_cue: size = array([1024,  768])
147.9640 	EXP 	iaps_cue: image = 'green.png'
147.9640 	EXP 	iaps_cue: autoDraw = True
148.2140 	EXP 	iaps_cue: size = array([1024,  768])
148.2140 	EXP 	iaps_cue: image = 'red.png'
148.2140 	EXP 	iaps_cue: autoDraw = True
148.4640 	EXP 	iaps_cue: size = array([1024,  768])
148.4640 	EXP 	iaps_cue: image = 'blue.png'
148.4640 	EXP 	iaps_cue: autoDraw = True
148.9639 	EXP 	iaps_cue: size = array([1024,  768])
148.9639 	EXP 	iaps_cue: image = 'green.png'
148.9639 	EXP 	iaps_cue: autoDraw = True
149.2139 	EXP 	iaps_cue: size = array([1024,  768])
149.2139 	EXP 	iaps_cue: image = 'red.png'
149.2139 	EXP 	iaps_cue: autoDraw = True
149.7139 	EXP 	iaps_cue: size = array([1024,  768])
149.7139 	EXP 	iaps_cue: image = 'green.png'
149.7139 	EXP 	iaps_cue: autoDraw = True
149.9639 	EXP 	iaps_cue: size = array([1024,  768])
149.9639 	EXP 	iaps_cue: image = 'red.png'
149.9639 	EXP 	iaps_cue: autoDraw = True
150.4639 	EXP 	iaps_cue: size = array([1024,  768])
150.4639 	EXP 	iaps_cue: image = 'blue.png'
150.4639 	EXP 	iaps_cue: autoDraw = True
151.7055 	EXP 	iaps_display: autoDraw = False
151.7055 	EXP 	iaps_cue: autoDraw = False
151.7055 	EXP 	blank: autoDraw = True
154.5455 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
154.5464 	DEBUG 	Using C:/Users/sr38553/Desktop/new task/task/6.7.02 - trial_fixation (2).py as origin file
154.5469 	EXP 	New trial (rep=0, index=0): None
154.6884 	EXP 	iaps_display: autoDraw = False
154.6884 	EXP 	iaps_cue: autoDraw = False
154.6884 	EXP 	blank: autoDraw = False
154.6884 	EXP 	break_image: size = array([1920, 1080])
154.6884 	EXP 	break_image: image = 'Instructions/break.png'
154.6884 	EXP 	break_image: autoDraw = True
156.3634 	DATA 	Keypress: return
156.3641 	EXP 	New trial (rep=0, index=1): {'block_event': 'comp_2', 'order': 1, 'block_display': 'cont_inst', 'block_file': 'procedure\\1.csv', 'break_display': 'break'}
156.4050 	EXP 	break_image: autoDraw = False
156.4050 	EXP 	Block_image: size = array([1920, 1080])
156.4050 	EXP 	Block_image: image = 'Instructions/cont_inst.png'
156.4050 	EXP 	Block_image: autoDraw = True
157.4301 	DATA 	Keypress: return
157.4716 	EXP 	Block_image: autoDraw = False
157.4716 	EXP 	composite_display: size = array([1024,  768])
157.4716 	EXP 	composite_display: image = 'instructions/comp_2.png'
157.4716 	EXP 	composite_display: autoDraw = True
162.4328 	EXP 	Imported procedure\1.csv as conditions, 4 conditions, 7 params
162.4331 	EXP 	Created sequence: random, trialTypes=4, nReps=1, seed=None
162.4339 	DEBUG 	Using C:/Users/sr38553/Desktop/new task/task/6.7.02 - trial_fixation (2).py as origin file
162.4345 	EXP 	New trial (rep=0, index=0): {'valmean': 7.7699999999999996, 'valence': 'Positive', 'scenestim': '2550.bmp', 'arousal': 'High', 'outliers': 0, 'blocknum': 1, 'arousalmean': 4.6799999999999997}
162.5883 	EXP 	composite_display: autoDraw = False
162.5883 	EXP 	composite_display: autoDraw = False
162.5883 	EXP 	fixation_cross: autoDraw = True
164.7050 	EXP 	fixation_cross: autoDraw = False
164.7050 	EXP 	iaps_display: size = array([1024,  768])
164.7050 	EXP 	iaps_display: image = 'stimulus/2550.bmp'
164.7050 	EXP 	iaps_display: autoDraw = True
166.4799 	EXP 	iaps_cue: size = array([1024,  768])
166.4799 	EXP 	iaps_cue: image = 'red.png'
166.4799 	EXP 	iaps_cue: autoDraw = True
184.4710 	EXP 	iaps_display: autoDraw = False
184.4710 	EXP 	iaps_cue: autoDraw = False
184.4710 	EXP 	blank: autoDraw = True
187.3225 	EXP 	New trial (rep=0, index=1): {'valmean': 7.3499999999999996, 'valence': 'Positive', 'scenestim': '2208.bmp', 'arousal': 'High', 'outliers': 0, 'blocknum': 1, 'arousalmean': 5.6799999999999997}
187.4957 	EXP 	iaps_display: autoDraw = False
187.4957 	EXP 	iaps_cue: autoDraw = False
187.4957 	EXP 	blank: autoDraw = False
187.4957 	EXP 	fixation_cross: autoDraw = True
189.5875 	EXP 	fixation_cross: autoDraw = False
189.5875 	EXP 	iaps_display: size = array([1024,  768])
189.5875 	EXP 	iaps_display: image = 'stimulus/2208.bmp'
189.5875 	EXP 	iaps_display: autoDraw = True
191.3719 	EXP 	iaps_cue: size = array([1024,  768])
191.3719 	EXP 	iaps_cue: image = 'green.png'
191.3719 	EXP 	iaps_cue: autoDraw = True
191.8708 	EXP 	iaps_cue: size = array([1024,  768])
191.8708 	EXP 	iaps_cue: image = 'red.png'
191.8708 	EXP 	iaps_cue: autoDraw = True
192.3708 	EXP 	iaps_cue: size = array([1024,  768])
192.3708 	EXP 	iaps_cue: image = 'green.png'
192.3708 	EXP 	iaps_cue: autoDraw = True
193.1292 	EXP 	iaps_cue: size = array([1024,  768])
193.1292 	EXP 	iaps_cue: image = 'blue.png'
193.1292 	EXP 	iaps_cue: autoDraw = True
195.1292 	EXP 	iaps_cue: size = array([1024,  768])
195.1292 	EXP 	iaps_cue: image = 'green.png'
195.1292 	EXP 	iaps_cue: autoDraw = True
195.3792 	EXP 	iaps_cue: size = array([1024,  768])
195.3792 	EXP 	iaps_cue: image = 'blue.png'
195.3792 	EXP 	iaps_cue: autoDraw = True
196.8792 	EXP 	iaps_cue: size = array([1024,  768])
196.8792 	EXP 	iaps_cue: image = 'green.png'
196.8792 	EXP 	iaps_cue: autoDraw = True
197.3792 	EXP 	iaps_cue: size = array([1024,  768])
197.3792 	EXP 	iaps_cue: image = 'blue.png'
197.3792 	EXP 	iaps_cue: autoDraw = True
198.6292 	EXP 	iaps_cue: size = array([1024,  768])
198.6292 	EXP 	iaps_cue: image = 'green.png'
198.6292 	EXP 	iaps_cue: autoDraw = True
200.1291 	EXP 	iaps_cue: size = array([1024,  768])
200.1291 	EXP 	iaps_cue: image = 'red.png'
200.1291 	EXP 	iaps_cue: autoDraw = True
205.3789 	EXP 	iaps_cue: size = array([1024,  768])
205.3789 	EXP 	iaps_cue: image = 'green.png'
205.3789 	EXP 	iaps_cue: autoDraw = True
205.8789 	EXP 	iaps_cue: size = array([1024,  768])
205.8789 	EXP 	iaps_cue: image = 'blue.png'
205.8789 	EXP 	iaps_cue: autoDraw = True
207.3871 	EXP 	iaps_cue: size = array([1024,  768])
207.3871 	EXP 	iaps_cue: image = 'green.png'
207.3871 	EXP 	iaps_cue: autoDraw = True
208.1372 	EXP 	iaps_cue: size = array([1024,  768])
208.1372 	EXP 	iaps_cue: image = 'blue.png'
208.1372 	EXP 	iaps_cue: autoDraw = True
209.1371 	EXP 	iaps_cue: size = array([1024,  768])
209.1371 	EXP 	iaps_cue: image = 'green.png'
209.1371 	EXP 	iaps_cue: autoDraw = True
209.3788 	EXP 	iaps_display: autoDraw = False
209.3788 	EXP 	iaps_cue: autoDraw = False
