0.3494 	WARNING 	Movie2 stim could not be imported and won't be available
25.3444 	EXP 	Created fixation_cross = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='Instructions/fixation.png', interpolate=True, mask=None, maskParams=None, name='fixation_cross', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([1920, 1080]), texRes=128, units='pix', win=Window(...))
25.3471 	EXP 	Created iaps_cue = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='iaps_cue', opacity=0.25, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.5,  0.5]), texRes=128, units='pix', win=Window(...))
25.3493 	EXP 	Created iaps_display = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='iaps_display', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.5,  0.5]), texRes=128, units='pix', win=Window(...))
25.4990 	EXP 	Created blank = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='Instructions/blank.png', interpolate=True, mask=None, maskParams=None, name='blank', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([1920, 1080]), texRes=128, units='pix', win=Window(...))
25.5010 	EXP 	Created break_image = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='break_image', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.5,  0.5]), texRes=128, units='pix', win=Window(...))
25.6391 	EXP 	Created End_Screen = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='Instructions/finished.png', interpolate=True, mask=None, maskParams=None, name='End_Screen', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([1920, 1080]), texRes=128, units='pix', win=Window(...))
26.3281 	EXP 	Created unnamed Circle = Circle(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0, fillColor=array([ 1.,  1.,  1.]), fillColorSpace='rgb', fillRGB=array([ 1.,  1.,  1.]), interpolate=True, lineColor=array([ 1.,  1.,  1.]), lineColorSpace='rgb', lineRGB=array([ 1.,  1.,  1.]), lineWidth=1.5, name='unnamed Circle', opacity=1.0, ori=array(0.0), pos=array([ 0.,  0.]), size=array([ 1.,  1.]), units='pix', vertices=ndarray(...), win=Window(...))
26.3317 	EXP 	Created unnamed Circle = Circle(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0, fillColor=array([-1., -1., -1.]), fillColorSpace='rgb', fillRGB=array([-1., -1., -1.]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1., -1., -1.]), lineWidth=1.5, name='unnamed Circle', opacity=1.0, ori=array(0.0), pos=array([ 0.,  0.]), size=array([ 1.,  1.]), units='pix', vertices=ndarray(...), win=Window(...))
26.9676 	EXP 	Created menu_screen = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='Instructions/menu.png', interpolate=True, mask=None, maskParams=None, name='menu_screen', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([1920, 1080]), texRes=128, units='pix', win=Window(...))
30.9267 	DATA 	Keypress: o
31.0574 	EXP 	Created menu_screen = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='Instructions/menu.png', interpolate=True, mask=None, maskParams=None, name='menu_screen', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([1920, 1080]), texRes=128, units='pix', win=Window(...))
31.0674 	EXP 	Imported procedure\Introduction_list.csv as conditions, 1 conditions, 1 params
31.0676 	EXP 	Created sequence: sequential, trialTypes=1, nReps=1, seed=None
31.1707 	DEBUG 	Using C:/Users/sr38553/Desktop/new task/task/6.7.02.py as origin file
31.1713 	EXP 	New trial (rep=0, index=0): {'Introduction_image': 'inst_1'}
31.3161 	EXP 	task_instr_image: size = array([1920, 1080])
31.3161 	EXP 	task_instr_image: image = 'Instructions/inst_1.png'
31.3161 	EXP 	task_instr_image: autoDraw = True
31.7492 	DATA 	Keypress: return
31.7511 	EXP 	Imported procedure\#set_list.csv as conditions, 3 conditions, 5 params
31.7513 	EXP 	Created sequence: sequential, trialTypes=3, nReps=1, seed=None
31.7521 	DEBUG 	Using C:/Users/sr38553/Desktop/new task/task/6.7.02.py as origin file
31.7527 	EXP 	New trial (rep=0, index=0): {'block_event': 'comp_1', 'order': 0, 'block_display': 'inst_2', 'block_file': 'procedure\\0.csv', 'break_display': 'break'}
31.8990 	EXP 	task_instr_image: autoDraw = False
31.8990 	EXP 	Block_image: size = array([1920, 1080])
31.8990 	EXP 	Block_image: image = 'Instructions/inst_2.png'
31.8990 	EXP 	Block_image: autoDraw = True
32.1660 	DATA 	Keypress: return
32.2493 	EXP 	Block_image: autoDraw = False
32.2493 	EXP 	composite_display: size = array([1024,  768])
32.2493 	EXP 	composite_display: image = 'instructions/comp_1.png'
32.2493 	EXP 	composite_display: autoDraw = True
37.1688 	EXP 	Imported procedure\0.csv as conditions, 4 conditions, 7 params
37.1691 	EXP 	Created sequence: random, trialTypes=4, nReps=1, seed=None
37.1698 	DEBUG 	Using C:/Users/sr38553/Desktop/new task/task/6.7.02.py as origin file
37.1705 	EXP 	New trial (rep=0, index=0): {'valmean': 6.71, 'valence': 'Positive', 'scenestim': '2030.bmp', 'arousal': 'High', 'outliers': 0, 'blocknum': 0, 'arousalmean': 4.54}
37.3324 	EXP 	composite_display: autoDraw = False
37.3324 	EXP 	composite_display: autoDraw = False
37.3324 	EXP 	fixation_cross: autoDraw = True
39.4490 	EXP 	fixation_cross: autoDraw = False
39.4490 	EXP 	iaps_display: size = array([1024,  768])
39.4490 	EXP 	iaps_display: image = 'stimulus/2030.bmp'
39.4490 	EXP 	iaps_display: autoDraw = True
41.2489 	EXP 	iaps_cue: size = array([1024,  768])
41.2489 	EXP 	iaps_cue: image = 'red.png'
41.2489 	EXP 	iaps_cue: autoDraw = True
42.2155 	EXP 	iaps_cue: size = array([1024,  768])
42.2155 	EXP 	iaps_cue: image = 'blue.png'
42.2155 	EXP 	iaps_cue: autoDraw = True
42.4655 	EXP 	iaps_cue: size = array([1024,  768])
42.4655 	EXP 	iaps_cue: image = 'green.png'
42.4655 	EXP 	iaps_cue: autoDraw = True
43.4654 	EXP 	iaps_cue: size = array([1024,  768])
43.4654 	EXP 	iaps_cue: image = 'blue.png'
43.4654 	EXP 	iaps_cue: autoDraw = True
44.4654 	EXP 	iaps_cue: size = array([1024,  768])
44.4654 	EXP 	iaps_cue: image = 'green.png'
44.4654 	EXP 	iaps_cue: autoDraw = True
45.4653 	EXP 	iaps_cue: size = array([1024,  768])
45.4653 	EXP 	iaps_cue: image = 'blue.png'
45.4653 	EXP 	iaps_cue: autoDraw = True
45.9654 	EXP 	iaps_cue: size = array([1024,  768])
45.9654 	EXP 	iaps_cue: image = 'green.png'
45.9654 	EXP 	iaps_cue: autoDraw = True
46.9653 	EXP 	iaps_cue: size = array([1024,  768])
46.9653 	EXP 	iaps_cue: image = 'blue.png'
46.9653 	EXP 	iaps_cue: autoDraw = True
47.2153 	EXP 	iaps_cue: size = array([1024,  768])
47.2153 	EXP 	iaps_cue: image = 'green.png'
47.2153 	EXP 	iaps_cue: autoDraw = True
47.4736 	EXP 	iaps_cue: size = array([1024,  768])
47.4736 	EXP 	iaps_cue: image = 'red.png'
47.4736 	EXP 	iaps_cue: autoDraw = True
47.7236 	EXP 	iaps_cue: size = array([1024,  768])
47.7236 	EXP 	iaps_cue: image = 'green.png'
47.7236 	EXP 	iaps_cue: autoDraw = True
48.2236 	EXP 	iaps_cue: size = array([1024,  768])
48.2236 	EXP 	iaps_cue: image = 'blue.png'
48.2236 	EXP 	iaps_cue: autoDraw = True
48.7235 	EXP 	iaps_cue: size = array([1024,  768])
48.7235 	EXP 	iaps_cue: image = 'green.png'
48.7235 	EXP 	iaps_cue: autoDraw = True
50.2234 	EXP 	iaps_cue: size = array([1024,  768])
50.2234 	EXP 	iaps_cue: image = 'red.png'
50.2234 	EXP 	iaps_cue: autoDraw = True
50.9736 	EXP 	iaps_cue: size = array([1024,  768])
50.9736 	EXP 	iaps_cue: image = 'green.png'
50.9736 	EXP 	iaps_cue: autoDraw = True
51.4736 	EXP 	iaps_cue: size = array([1024,  768])
51.4736 	EXP 	iaps_cue: image = 'red.png'
51.4736 	EXP 	iaps_cue: autoDraw = True
51.7319 	EXP 	iaps_cue: size = array([1024,  768])
51.7319 	EXP 	iaps_cue: image = 'green.png'
51.7319 	EXP 	iaps_cue: autoDraw = True
51.9735 	EXP 	iaps_cue: size = array([1024,  768])
51.9735 	EXP 	iaps_cue: image = 'red.png'
51.9735 	EXP 	iaps_cue: autoDraw = True
59.2232 	EXP 	iaps_display: autoDraw = False
59.2232 	EXP 	iaps_cue: autoDraw = False
59.2232 	EXP 	blank: autoDraw = True
62.0731 	EXP 	New trial (rep=0, index=1): {'valmean': 3.3399999999999999, 'valence': 'Negative', 'scenestim': '2120.bmp', 'arousal': 'High', 'outliers': 0, 'blocknum': 0, 'arousalmean': 5.1799999999999997}
62.2560 	EXP 	iaps_display: autoDraw = False
62.2560 	EXP 	iaps_cue: autoDraw = False
62.2560 	EXP 	blank: autoDraw = False
62.2560 	EXP 	fixation_cross: autoDraw = True
64.3476 	EXP 	fixation_cross: autoDraw = False
64.3476 	EXP 	iaps_display: size = array([1024,  768])
64.3476 	EXP 	iaps_display: image = 'stimulus/2120.bmp'
64.3476 	EXP 	iaps_display: autoDraw = True
66.1144 	EXP 	iaps_cue: size = array([1024,  768])
66.1144 	EXP 	iaps_cue: image = 'red.png'
66.1144 	EXP 	iaps_cue: autoDraw = True
66.6144 	EXP 	iaps_cue: size = array([1024,  768])
66.6144 	EXP 	iaps_cue: image = 'blue.png'
66.6144 	EXP 	iaps_cue: autoDraw = True
67.1145 	EXP 	iaps_cue: size = array([1024,  768])
67.1145 	EXP 	iaps_cue: image = 'green.png'
67.1145 	EXP 	iaps_cue: autoDraw = True
67.3644 	EXP 	iaps_cue: size = array([1024,  768])
67.3644 	EXP 	iaps_cue: image = 'blue.png'
67.3644 	EXP 	iaps_cue: autoDraw = True
79.3805 	EXP 	iaps_cue: size = array([1024,  768])
79.3805 	EXP 	iaps_cue: image = 'green.png'
79.3805 	EXP 	iaps_cue: autoDraw = True
79.8805 	EXP 	iaps_cue: size = array([1024,  768])
79.8805 	EXP 	iaps_cue: image = 'blue.png'
79.8805 	EXP 	iaps_cue: autoDraw = True
84.1303 	EXP 	iaps_display: autoDraw = False
84.1303 	EXP 	iaps_cue: autoDraw = False
84.1303 	EXP 	blank: autoDraw = True
86.9761 	EXP 	New trial (rep=0, index=2): {'valmean': 6.8799999999999999, 'valence': 'Positive', 'scenestim': '2655.bmp', 'arousal': 'High', 'outliers': 0, 'blocknum': 0, 'arousalmean': 4.5700000000000003}
87.1632 	EXP 	iaps_display: autoDraw = False
87.1632 	EXP 	iaps_cue: autoDraw = False
87.1632 	EXP 	blank: autoDraw = False
87.1632 	EXP 	fixation_cross: autoDraw = True
89.2465 	EXP 	fixation_cross: autoDraw = False
89.2465 	EXP 	iaps_display: size = array([826, 768])
89.2465 	EXP 	iaps_display: image = 'stimulus/2655.bmp'
89.2465 	EXP 	iaps_display: autoDraw = True
91.0467 	EXP 	iaps_cue: size = array([826, 768])
91.0467 	EXP 	iaps_cue: image = 'green.png'
91.0467 	EXP 	iaps_cue: autoDraw = True
92.2633 	EXP 	iaps_cue: size = array([826, 768])
92.2633 	EXP 	iaps_cue: image = 'red.png'
92.2633 	EXP 	iaps_cue: autoDraw = True
92.5132 	EXP 	iaps_cue: size = array([826, 768])
92.5132 	EXP 	iaps_cue: image = 'green.png'
92.5132 	EXP 	iaps_cue: autoDraw = True
93.7716 	EXP 	iaps_cue: size = array([826, 768])
93.7716 	EXP 	iaps_cue: image = 'red.png'
93.7716 	EXP 	iaps_cue: autoDraw = True
94.5215 	EXP 	iaps_cue: size = array([826, 768])
94.5215 	EXP 	iaps_cue: image = 'green.png'
94.5215 	EXP 	iaps_cue: autoDraw = True
94.7715 	EXP 	iaps_cue: size = array([826, 768])
94.7715 	EXP 	iaps_cue: image = 'red.png'
94.7715 	EXP 	iaps_cue: autoDraw = True
109.0292 	EXP 	iaps_display: autoDraw = False
109.0292 	EXP 	iaps_cue: autoDraw = False
109.0292 	EXP 	blank: autoDraw = True
111.8901 	EXP 	New trial (rep=0, index=3): {'valmean': 1.95, 'valence': 'Negative', 'scenestim': '2205.bmp', 'arousal': 'High', 'outliers': 0, 'blocknum': 0, 'arousalmean': 4.5300000000000002}
112.0538 	EXP 	iaps_display: autoDraw = False
112.0538 	EXP 	iaps_cue: autoDraw = False
112.0538 	EXP 	blank: autoDraw = False
112.0538 	EXP 	fixation_cross: autoDraw = True
114.1624 	EXP 	fixation_cross: autoDraw = False
114.1624 	EXP 	iaps_display: size = array([1024,  768])
114.1624 	EXP 	iaps_display: image = 'stimulus/2205.bmp'
114.1624 	EXP 	iaps_display: autoDraw = True
115.9706 	EXP 	iaps_cue: size = array([1024,  768])
115.9706 	EXP 	iaps_cue: image = 'red.png'
115.9706 	EXP 	iaps_cue: autoDraw = True
133.9447 	EXP 	iaps_display: autoDraw = False
133.9447 	EXP 	iaps_cue: autoDraw = False
133.9447 	EXP 	blank: autoDraw = True
136.7881 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
136.7889 	DEBUG 	Using C:/Users/sr38553/Desktop/new task/task/6.7.02.py as origin file
136.7894 	EXP 	New trial (rep=0, index=0): None
136.9361 	EXP 	iaps_display: autoDraw = False
136.9361 	EXP 	iaps_cue: autoDraw = False
136.9361 	EXP 	blank: autoDraw = False
136.9361 	EXP 	break_image: size = array([1920, 1080])
136.9361 	EXP 	break_image: image = 'Instructions/break.png'
136.9361 	EXP 	break_image: autoDraw = True
137.7444 	DATA 	Keypress: space
137.7451 	EXP 	New trial (rep=0, index=1): {'block_event': 'comp_2', 'order': 1, 'block_display': 'cont_inst', 'block_file': 'procedure\\1.csv', 'break_display': 'break'}
137.7859 	EXP 	break_image: autoDraw = False
137.7859 	EXP 	Block_image: size = array([1920, 1080])
137.7859 	EXP 	Block_image: image = 'Instructions/cont_inst.png'
137.7859 	EXP 	Block_image: autoDraw = True
138.0360 	DATA 	Keypress: space
138.0776 	EXP 	Block_image: autoDraw = False
138.0776 	EXP 	composite_display: size = array([1024,  768])
138.0776 	EXP 	composite_display: image = 'instructions/comp_2.png'
138.0776 	EXP 	composite_display: autoDraw = True
143.0367 	DATA 	Keypress: escape
143.0369 	DATA 	Keypress: escape
143.0370 	DATA 	Keypress: lwindows
