0.3508 	WARNING 	Movie2 stim could not be imported and won't be available
11.5287 	EXP 	Created End_Screen = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='Instructions/finished.png', interpolate=True, mask=None, maskParams=None, name='End_Screen', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([1920, 1080]), texRes=128, units='pix', win=Window(...))
12.6492 	EXP 	Created unnamed Circle = Circle(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0, fillColor=array([ 1.,  1.,  1.]), fillColorSpace='rgb', fillRGB=array([ 1.,  1.,  1.]), interpolate=True, lineColor=array([ 1.,  1.,  1.]), lineColorSpace='rgb', lineRGB=array([ 1.,  1.,  1.]), lineWidth=1.5, name='unnamed Circle', opacity=1.0, ori=array(0.0), pos=array([ 0.,  0.]), size=array([ 1.,  1.]), units='pix', vertices=ndarray(...), win=Window(...))
12.6528 	EXP 	Created unnamed Circle = Circle(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0, fillColor=array([-1., -1., -1.]), fillColorSpace='rgb', fillRGB=array([-1., -1., -1.]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1., -1., -1.]), lineWidth=1.5, name='unnamed Circle', opacity=1.0, ori=array(0.0), pos=array([ 0.,  0.]), size=array([ 1.,  1.]), units='pix', vertices=ndarray(...), win=Window(...))
13.2881 	EXP 	Created menu_screen = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='Instructions/menu.png', interpolate=True, mask=None, maskParams=None, name='menu_screen', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([1920, 1080]), texRes=128, units='pix', win=Window(...))
16.6245 	DATA 	Keypress: o
16.7575 	EXP 	Created menu_screen = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='Instructions/menu.png', interpolate=True, mask=None, maskParams=None, name='menu_screen', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([1920, 1080]), texRes=128, units='pix', win=Window(...))
16.7684 	EXP 	Imported procedure\Introduction_list.csv as conditions, 1 conditions, 1 params
16.7686 	EXP 	Created sequence: sequential, trialTypes=1, nReps=1, seed=None
16.8721 	DEBUG 	Using C:/Users/sr38553/Desktop/new task/task/6.7.02.py as origin file
16.8726 	EXP 	New trial (rep=0, index=0): {'Introduction_image': 'inst_1'}
17.0171 	EXP 	task_instr_image: size = array([1920, 1080])
17.0171 	EXP 	task_instr_image: image = 'Instructions/inst_1.png'
17.0171 	EXP 	task_instr_image: autoDraw = True
17.6504 	DATA 	Keypress: o
17.6523 	EXP 	Imported procedure\#set_list.csv as conditions, 3 conditions, 5 params
17.6525 	EXP 	Created sequence: sequential, trialTypes=3, nReps=1, seed=None
17.6533 	DEBUG 	Using C:/Users/sr38553/Desktop/new task/task/6.7.02.py as origin file
17.6539 	EXP 	New trial (rep=0, index=0): {'block_event': 'comp_1', 'order': 0, 'block_display': 'inst_2', 'block_file': 'procedure\\0.csv', 'break_display': 'break'}
17.8000 	EXP 	task_instr_image: autoDraw = False
17.8000 	EXP 	Block_image: size = array([1920, 1080])
17.8000 	EXP 	Block_image: image = 'Instructions/inst_2.png'
17.8000 	EXP 	Block_image: autoDraw = True
18.4167 	DATA 	Keypress: o
18.5000 	EXP 	Block_image: autoDraw = False
18.5000 	EXP 	composite_display: size = array([1024,  768])
18.5000 	EXP 	composite_display: image = 'instructions/comp_1.png'
18.5000 	EXP 	composite_display: autoDraw = True
23.4195 	EXP 	Imported procedure\0.csv as conditions, 4 conditions, 7 params
23.4198 	EXP 	Created sequence: random, trialTypes=4, nReps=1, seed=None
23.4206 	DEBUG 	Using C:/Users/sr38553/Desktop/new task/task/6.7.02.py as origin file
23.4213 	EXP 	New trial (rep=0, index=0): {'valmean': 1.95, 'valence': 'Negative', 'scenestim': '2205.bmp', 'arousal': 'High', 'outliers': 0, 'blocknum': 0, 'arousalmean': 4.5300000000000002}
23.5833 	EXP 	composite_display: autoDraw = False
23.5833 	EXP 	composite_display: autoDraw = False
23.5833 	EXP 	fixation_cross: autoDraw = True
25.7023 	EXP 	fixation_cross: autoDraw = False
25.7023 	EXP 	iaps_display: size = array([1024,  768])
25.7023 	EXP 	iaps_display: image = 'stimulus/2205.bmp'
25.7023 	EXP 	iaps_display: autoDraw = True
27.4999 	EXP 	iaps_cue: size = array([1024,  768])
27.4999 	EXP 	iaps_cue: image = 'green.png'
27.4999 	EXP 	iaps_cue: autoDraw = True
27.7166 	EXP 	iaps_cue: size = array([1024,  768])
27.7166 	EXP 	iaps_cue: image = 'blue.png'
27.7166 	EXP 	iaps_cue: autoDraw = True
28.7165 	EXP 	iaps_cue: size = array([1024,  768])
28.7165 	EXP 	iaps_cue: image = 'green.png'
28.7165 	EXP 	iaps_cue: autoDraw = True
28.9665 	EXP 	iaps_cue: size = array([1024,  768])
28.9665 	EXP 	iaps_cue: image = 'red.png'
28.9665 	EXP 	iaps_cue: autoDraw = True
29.2165 	EXP 	iaps_cue: size = array([1024,  768])
29.2165 	EXP 	iaps_cue: image = 'green.png'
29.2165 	EXP 	iaps_cue: autoDraw = True
29.7164 	EXP 	iaps_cue: size = array([1024,  768])
29.7164 	EXP 	iaps_cue: image = 'blue.png'
29.7164 	EXP 	iaps_cue: autoDraw = True
29.9665 	EXP 	iaps_cue: size = array([1024,  768])
29.9665 	EXP 	iaps_cue: image = 'green.png'
29.9665 	EXP 	iaps_cue: autoDraw = True
30.2164 	EXP 	iaps_cue: size = array([1024,  768])
30.2164 	EXP 	iaps_cue: image = 'red.png'
30.2164 	EXP 	iaps_cue: autoDraw = True
30.4664 	EXP 	iaps_cue: size = array([1024,  768])
30.4664 	EXP 	iaps_cue: image = 'green.png'
30.4664 	EXP 	iaps_cue: autoDraw = True
30.9664 	EXP 	iaps_cue: size = array([1024,  768])
30.9664 	EXP 	iaps_cue: image = 'blue.png'
30.9664 	EXP 	iaps_cue: autoDraw = True
31.4664 	EXP 	iaps_cue: size = array([1024,  768])
31.4664 	EXP 	iaps_cue: image = 'green.png'
31.4664 	EXP 	iaps_cue: autoDraw = True
32.2163 	EXP 	iaps_cue: size = array([1024,  768])
32.2163 	EXP 	iaps_cue: image = 'blue.png'
32.2163 	EXP 	iaps_cue: autoDraw = True
32.4663 	EXP 	iaps_cue: size = array([1024,  768])
32.4663 	EXP 	iaps_cue: image = 'green.png'
32.4663 	EXP 	iaps_cue: autoDraw = True
32.7164 	EXP 	iaps_cue: size = array([1024,  768])
32.7164 	EXP 	iaps_cue: image = 'red.png'
32.7164 	EXP 	iaps_cue: autoDraw = True
35.4662 	EXP 	iaps_cue: size = array([1024,  768])
35.4662 	EXP 	iaps_cue: image = 'blue.png'
35.4662 	EXP 	iaps_cue: autoDraw = True
35.9745 	EXP 	iaps_cue: size = array([1024,  768])
35.9745 	EXP 	iaps_cue: image = 'green.png'
35.9745 	EXP 	iaps_cue: autoDraw = True
36.7245 	EXP 	iaps_cue: size = array([1024,  768])
36.7245 	EXP 	iaps_cue: image = 'blue.png'
36.7245 	EXP 	iaps_cue: autoDraw = True
36.9744 	EXP 	iaps_cue: size = array([1024,  768])
36.9744 	EXP 	iaps_cue: image = 'red.png'
36.9744 	EXP 	iaps_cue: autoDraw = True
37.9744 	EXP 	iaps_cue: size = array([1024,  768])
37.9744 	EXP 	iaps_cue: image = 'blue.png'
37.9744 	EXP 	iaps_cue: autoDraw = True
38.2243 	EXP 	iaps_cue: size = array([1024,  768])
38.2243 	EXP 	iaps_cue: image = 'red.png'
38.2243 	EXP 	iaps_cue: autoDraw = True
39.2243 	EXP 	iaps_cue: size = array([1024,  768])
39.2243 	EXP 	iaps_cue: image = 'green.png'
39.2243 	EXP 	iaps_cue: autoDraw = True
39.7243 	EXP 	iaps_cue: size = array([1024,  768])
39.7243 	EXP 	iaps_cue: image = 'red.png'
39.7243 	EXP 	iaps_cue: autoDraw = True
45.4740 	EXP 	iaps_display: autoDraw = False
45.4740 	EXP 	iaps_cue: autoDraw = False
45.4740 	EXP 	blank: autoDraw = True
48.3247 	EXP 	New trial (rep=0, index=1): {'valmean': 3.3399999999999999, 'valence': 'Negative', 'scenestim': '2120.bmp', 'arousal': 'High', 'outliers': 0, 'blocknum': 0, 'arousalmean': 5.1799999999999997}
48.4820 	EXP 	iaps_display: autoDraw = False
48.4820 	EXP 	iaps_cue: autoDraw = False
48.4820 	EXP 	blank: autoDraw = False
48.4820 	EXP 	fixation_cross: autoDraw = True
50.5986 	EXP 	fixation_cross: autoDraw = False
50.5986 	EXP 	iaps_display: size = array([1024,  768])
50.5986 	EXP 	iaps_display: image = 'stimulus/2120.bmp'
50.5986 	EXP 	iaps_display: autoDraw = True
52.3656 	EXP 	iaps_cue: size = array([1024,  768])
52.3656 	EXP 	iaps_cue: image = 'blue.png'
52.3656 	EXP 	iaps_cue: autoDraw = True
57.3736 	EXP 	iaps_cue: size = array([1024,  768])
57.3736 	EXP 	iaps_cue: image = 'green.png'
57.3736 	EXP 	iaps_cue: autoDraw = True
57.6237 	EXP 	iaps_cue: size = array([1024,  768])
57.6237 	EXP 	iaps_cue: image = 'blue.png'
57.6237 	EXP 	iaps_cue: autoDraw = True
60.3819 	EXP 	iaps_cue: size = array([1024,  768])
60.3819 	EXP 	iaps_cue: image = 'green.png'
60.3819 	EXP 	iaps_cue: autoDraw = True
60.8818 	EXP 	iaps_cue: size = array([1024,  768])
60.8818 	EXP 	iaps_cue: image = 'blue.png'
60.8818 	EXP 	iaps_cue: autoDraw = True
70.3811 	EXP 	iaps_display: autoDraw = False
70.3811 	EXP 	iaps_cue: autoDraw = False
70.3811 	EXP 	blank: autoDraw = True
73.2237 	EXP 	New trial (rep=0, index=2): {'valmean': 6.8799999999999999, 'valence': 'Positive', 'scenestim': '2655.bmp', 'arousal': 'High', 'outliers': 0, 'blocknum': 0, 'arousalmean': 4.5700000000000003}
73.3809 	EXP 	iaps_display: autoDraw = False
73.3809 	EXP 	iaps_cue: autoDraw = False
73.3809 	EXP 	blank: autoDraw = False
73.3809 	EXP 	fixation_cross: autoDraw = True
75.4975 	EXP 	fixation_cross: autoDraw = False
75.4975 	EXP 	iaps_display: size = array([826, 768])
75.4975 	EXP 	iaps_display: image = 'stimulus/2655.bmp'
75.4975 	EXP 	iaps_display: autoDraw = True
77.2978 	EXP 	iaps_cue: size = array([826, 768])
77.2978 	EXP 	iaps_cue: image = 'green.png'
77.2978 	EXP 	iaps_cue: autoDraw = True
78.0144 	EXP 	iaps_cue: size = array([826, 768])
78.0144 	EXP 	iaps_cue: image = 'red.png'
78.0144 	EXP 	iaps_cue: autoDraw = True
78.7644 	EXP 	iaps_cue: size = array([826, 768])
78.7644 	EXP 	iaps_cue: image = 'green.png'
78.7644 	EXP 	iaps_cue: autoDraw = True
79.0143 	EXP 	iaps_cue: size = array([826, 768])
79.0143 	EXP 	iaps_cue: image = 'red.png'
79.0143 	EXP 	iaps_cue: autoDraw = True
79.5144 	EXP 	iaps_cue: size = array([826, 768])
79.5144 	EXP 	iaps_cue: image = 'green.png'
79.5144 	EXP 	iaps_cue: autoDraw = True
80.2726 	EXP 	iaps_cue: size = array([826, 768])
80.2726 	EXP 	iaps_cue: image = 'red.png'
80.2726 	EXP 	iaps_cue: autoDraw = True
90.7805 	EXP 	iaps_cue: size = array([826, 768])
90.7805 	EXP 	iaps_cue: image = 'blue.png'
90.7805 	EXP 	iaps_cue: autoDraw = True
91.0305 	EXP 	iaps_cue: size = array([826, 768])
91.0305 	EXP 	iaps_cue: image = 'green.png'
91.0305 	EXP 	iaps_cue: autoDraw = True
91.2805 	EXP 	iaps_cue: size = array([826, 768])
91.2805 	EXP 	iaps_cue: image = 'red.png'
91.2805 	EXP 	iaps_cue: autoDraw = True
95.2803 	EXP 	iaps_display: autoDraw = False
95.2803 	EXP 	iaps_cue: autoDraw = False
95.2803 	EXP 	blank: autoDraw = True
98.1298 	EXP 	New trial (rep=0, index=3): {'valmean': 6.71, 'valence': 'Positive', 'scenestim': '2030.bmp', 'arousal': 'High', 'outliers': 0, 'blocknum': 0, 'arousalmean': 4.54}
98.2881 	EXP 	iaps_display: autoDraw = False
98.2881 	EXP 	iaps_cue: autoDraw = False
98.2881 	EXP 	blank: autoDraw = False
98.2881 	EXP 	fixation_cross: autoDraw = True
106.2543 	DATA 	Keypress: return
106.5047 	EXP 	fixation_cross: autoDraw = False
106.5047 	EXP 	fixation_cross: autoDraw = True
108.6047 	EXP 	fixation_cross: autoDraw = False
108.6047 	EXP 	iaps_display: size = array([1024,  768])
108.6047 	EXP 	iaps_display: image = 'stimulus/2030.bmp'
108.6047 	EXP 	iaps_display: autoDraw = True
110.4213 	EXP 	iaps_cue: size = array([1024,  768])
110.4213 	EXP 	iaps_cue: image = 'blue.png'
110.4213 	EXP 	iaps_cue: autoDraw = True
120.8958 	EXP 	iaps_cue: size = array([1024,  768])
120.8958 	EXP 	iaps_cue: image = 'green.png'
120.8958 	EXP 	iaps_cue: autoDraw = True
121.3958 	EXP 	iaps_cue: size = array([1024,  768])
121.3958 	EXP 	iaps_cue: image = 'blue.png'
121.3958 	EXP 	iaps_cue: autoDraw = True
122.3957 	EXP 	iaps_cue: size = array([1024,  768])
122.3957 	EXP 	iaps_cue: image = 'green.png'
122.3957 	EXP 	iaps_cue: autoDraw = True
122.8958 	EXP 	iaps_cue: size = array([1024,  768])
122.8958 	EXP 	iaps_cue: image = 'blue.png'
122.8958 	EXP 	iaps_cue: autoDraw = True
128.3871 	EXP 	iaps_display: autoDraw = False
128.3871 	EXP 	iaps_cue: autoDraw = False
128.3871 	EXP 	blank: autoDraw = True
131.2338 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
131.2346 	DEBUG 	Using C:/Users/sr38553/Desktop/new task/task/6.7.02.py as origin file
131.2351 	EXP 	New trial (rep=0, index=0): None
131.3866 	EXP 	iaps_display: autoDraw = False
131.3866 	EXP 	iaps_cue: autoDraw = False
131.3866 	EXP 	blank: autoDraw = False
131.3866 	EXP 	break_image: size = array([1920, 1080])
131.3866 	EXP 	break_image: image = 'Instructions/break.png'
131.3866 	EXP 	break_image: autoDraw = True
132.4200 	DATA 	Keypress: space
132.4207 	EXP 	New trial (rep=0, index=1): {'block_event': 'comp_2', 'order': 1, 'block_display': 'cont_inst', 'block_file': 'procedure\\1.csv', 'break_display': 'break'}
132.4615 	EXP 	break_image: autoDraw = False
132.4615 	EXP 	Block_image: size = array([1920, 1080])
132.4615 	EXP 	Block_image: image = 'Instructions/cont_inst.png'
132.4615 	EXP 	Block_image: autoDraw = True
132.6450 	DATA 	Keypress: space
132.6865 	EXP 	Block_image: autoDraw = False
132.6865 	EXP 	composite_display: size = array([1024,  768])
132.6865 	EXP 	composite_display: image = 'instructions/comp_2.png'
132.6865 	EXP 	composite_display: autoDraw = True
137.6456 	DATA 	Keypress: escape
137.6457 	DATA 	Keypress: escape
137.6458 	DATA 	Keypress: lwindows
