0.3496 	WARNING 	Movie2 stim could not be imported and won't be available
45.8756 	EXP 	iaps_cue: image = 'blue.png'
45.8756 	EXP 	iaps_cue: autoDraw = True
46.6255 	EXP 	iaps_cue: size = array([826, 768])
46.6255 	EXP 	iaps_cue: image = 'green.png'
46.6255 	EXP 	iaps_cue: autoDraw = True
46.8755 	EXP 	iaps_cue: size = array([826, 768])
46.8755 	EXP 	iaps_cue: image = 'red.png'
46.8755 	EXP 	iaps_cue: autoDraw = True
47.1255 	EXP 	iaps_cue: size = array([826, 768])
47.1255 	EXP 	iaps_cue: image = 'green.png'
47.1255 	EXP 	iaps_cue: autoDraw = True
47.6255 	EXP 	iaps_cue: size = array([826, 768])
47.6255 	EXP 	iaps_cue: image = 'blue.png'
47.6255 	EXP 	iaps_cue: autoDraw = True
47.8755 	EXP 	iaps_cue: size = array([826, 768])
47.8755 	EXP 	iaps_cue: image = 'green.png'
47.8755 	EXP 	iaps_cue: autoDraw = True
48.1251 	EXP 	iaps_cue: size = array([826, 768])
48.1251 	EXP 	iaps_cue: image = 'red.png'
48.1251 	EXP 	iaps_cue: autoDraw = True
48.3838 	EXP 	iaps_cue: size = array([826, 768])
48.3838 	EXP 	iaps_cue: image = 'green.png'
48.3838 	EXP 	iaps_cue: autoDraw = True
49.1337 	EXP 	iaps_cue: size = array([826, 768])
49.1337 	EXP 	iaps_cue: image = 'red.png'
49.1337 	EXP 	iaps_cue: autoDraw = True
54.8835 	EXP 	iaps_cue: size = array([826, 768])
54.8835 	EXP 	iaps_cue: image = 'blue.png'
54.8835 	EXP 	iaps_cue: autoDraw = True
55.1335 	EXP 	iaps_cue: size = array([826, 768])
55.1335 	EXP 	iaps_cue: image = 'green.png'
55.1335 	EXP 	iaps_cue: autoDraw = True
55.3834 	EXP 	iaps_cue: size = array([826, 768])
55.3834 	EXP 	iaps_cue: image = 'red.png'
55.3834 	EXP 	iaps_cue: autoDraw = True
59.8832 	EXP 	iaps_display: autoDraw = False
59.8832 	EXP 	iaps_cue: autoDraw = False
59.8832 	EXP 	blank: autoDraw = True
62.7318 	EXP 	New trial (rep=0, index=1): {'valmean': 1.95, 'valence': 'Negative', 'scenestim': '2205.bmp', 'arousal': 'High', 'outliers': 0, 'blocknum': 0, 'arousalmean': 4.5300000000000002}
62.9160 	EXP 	iaps_display: autoDraw = False
62.9160 	EXP 	iaps_cue: autoDraw = False
62.9160 	EXP 	blank: autoDraw = False
62.9160 	EXP 	fixation_cross: autoDraw = True
64.9993 	EXP 	fixation_cross: autoDraw = False
64.9993 	EXP 	iaps_display: size = array([1024,  768])
64.9993 	EXP 	iaps_display: image = 'stimulus/2205.bmp'
64.9993 	EXP 	iaps_display: autoDraw = True
66.8164 	EXP 	iaps_cue: size = array([1024,  768])
66.8164 	EXP 	iaps_cue: image = 'blue.png'
66.8164 	EXP 	iaps_cue: autoDraw = True
67.2746 	EXP 	iaps_cue: size = array([1024,  768])
67.2746 	EXP 	iaps_cue: image = 'green.png'
67.2746 	EXP 	iaps_cue: autoDraw = True
68.0246 	EXP 	iaps_cue: size = array([1024,  768])
68.0246 	EXP 	iaps_cue: image = 'blue.png'
68.0246 	EXP 	iaps_cue: autoDraw = True
68.5245 	EXP 	iaps_cue: size = array([1024,  768])
68.5245 	EXP 	iaps_cue: image = 'green.png'
68.5245 	EXP 	iaps_cue: autoDraw = True
68.7829 	EXP 	iaps_cue: size = array([1024,  768])
68.7829 	EXP 	iaps_cue: image = 'blue.png'
68.7829 	EXP 	iaps_cue: autoDraw = True
71.0327 	EXP 	iaps_cue: size = array([1024,  768])
71.0327 	EXP 	iaps_cue: image = 'green.png'
71.0327 	EXP 	iaps_cue: autoDraw = True
71.2827 	EXP 	iaps_cue: size = array([1024,  768])
71.2827 	EXP 	iaps_cue: image = 'blue.png'
71.2827 	EXP 	iaps_cue: autoDraw = True
72.0327 	EXP 	iaps_cue: size = array([1024,  768])
72.0327 	EXP 	iaps_cue: image = 'green.png'
72.0327 	EXP 	iaps_cue: autoDraw = True
72.5327 	EXP 	iaps_cue: size = array([1024,  768])
72.5327 	EXP 	iaps_cue: image = 'blue.png'
72.5327 	EXP 	iaps_cue: autoDraw = True
74.5326 	EXP 	iaps_cue: size = array([1024,  768])
74.5326 	EXP 	iaps_cue: image = 'green.png'
74.5326 	EXP 	iaps_cue: autoDraw = True
74.7826 	EXP 	iaps_cue: size = array([1024,  768])
74.7826 	EXP 	iaps_cue: image = 'blue.png'
74.7826 	EXP 	iaps_cue: autoDraw = True
78.0408 	EXP 	iaps_cue: size = array([1024,  768])
78.0408 	EXP 	iaps_cue: image = 'green.png'
78.0408 	EXP 	iaps_cue: autoDraw = True
78.5407 	EXP 	iaps_cue: size = array([1024,  768])
78.5407 	EXP 	iaps_cue: image = 'blue.png'
78.5407 	EXP 	iaps_cue: autoDraw = True
79.5407 	EXP 	iaps_cue: size = array([1024,  768])
79.5407 	EXP 	iaps_cue: image = 'green.png'
79.5407 	EXP 	iaps_cue: autoDraw = True
79.7908 	EXP 	iaps_cue: size = array([1024,  768])
79.7908 	EXP 	iaps_cue: image = 'red.png'
79.7908 	EXP 	iaps_cue: autoDraw = True
80.0407 	EXP 	iaps_cue: size = array([1024,  768])
80.0407 	EXP 	iaps_cue: image = 'blue.png'
80.0407 	EXP 	iaps_cue: autoDraw = True
81.2906 	EXP 	iaps_cue: size = array([1024,  768])
81.2906 	EXP 	iaps_cue: image = 'green.png'
81.2906 	EXP 	iaps_cue: autoDraw = True
81.5406 	EXP 	iaps_cue: size = array([1024,  768])
81.5406 	EXP 	iaps_cue: image = 'red.png'
81.5406 	EXP 	iaps_cue: autoDraw = True
81.7907 	EXP 	iaps_cue: size = array([1024,  768])
81.7907 	EXP 	iaps_cue: image = 'green.png'
81.7907 	EXP 	iaps_cue: autoDraw = True
82.2906 	EXP 	iaps_cue: size = array([1024,  768])
82.2906 	EXP 	iaps_cue: image = 'blue.png'
82.2906 	EXP 	iaps_cue: autoDraw = True
82.7989 	EXP 	iaps_cue: size = array([1024,  768])
82.7989 	EXP 	iaps_cue: image = 'red.png'
82.7989 	EXP 	iaps_cue: autoDraw = True
83.2906 	EXP 	iaps_cue: size = array([1024,  768])
83.2906 	EXP 	iaps_cue: image = 'green.png'
83.2906 	EXP 	iaps_cue: autoDraw = True
83.7989 	EXP 	iaps_cue: size = array([1024,  768])
83.7989 	EXP 	iaps_cue: image = 'blue.png'
83.7989 	EXP 	iaps_cue: autoDraw = True
84.2988 	EXP 	iaps_cue: size = array([1024,  768])
84.2988 	EXP 	iaps_cue: image = 'red.png'
84.2988 	EXP 	iaps_cue: autoDraw = True
84.7989 	EXP 	iaps_cue: size = array([1024,  768])
84.7989 	EXP 	iaps_cue: image = 'green.png'
84.7989 	EXP 	iaps_cue: autoDraw = True
84.8072 	EXP 	iaps_display: autoDraw = False
84.8072 	EXP 	iaps_cue: autoDraw = False
84.8072 	EXP 	blank: autoDraw = True
87.6288 	EXP 	New trial (rep=0, index=2): {'valmean': 6.71, 'valence': 'Positive', 'scenestim': '2030.bmp', 'arousal': 'High', 'outliers': 0, 'blocknum': 0, 'arousalmean': 4.54}
87.7899 	EXP 	iaps_display: autoDraw = False
87.7899 	EXP 	iaps_cue: autoDraw = False
87.7899 	EXP 	blank: autoDraw = False
87.7899 	EXP 	fixation_cross: autoDraw = True
89.8982 	EXP 	fixation_cross: autoDraw = False
89.8982 	EXP 	iaps_display: size = array([1024,  768])
89.8982 	EXP 	iaps_display: image = 'stimulus/2030.bmp'
89.8982 	EXP 	iaps_display: autoDraw = True
91.6734 	EXP 	iaps_cue: size = array([1024,  768])
91.6734 	EXP 	iaps_cue: image = 'blue.png'
91.6734 	EXP 	iaps_cue: autoDraw = True
91.9233 	EXP 	iaps_cue: size = array([1024,  768])
91.9233 	EXP 	iaps_cue: image = 'green.png'
91.9233 	EXP 	iaps_cue: autoDraw = True
92.4233 	EXP 	iaps_cue: size = array([1024,  768])
92.4233 	EXP 	iaps_cue: image = 'blue.png'
92.4233 	EXP 	iaps_cue: autoDraw = True
96.4232 	EXP 	iaps_cue: size = array([1024,  768])
96.4232 	EXP 	iaps_cue: image = 'green.png'
96.4232 	EXP 	iaps_cue: autoDraw = True
96.6732 	EXP 	iaps_cue: size = array([1024,  768])
96.6732 	EXP 	iaps_cue: image = 'red.png'
96.6732 	EXP 	iaps_cue: autoDraw = True
96.9231 	EXP 	iaps_cue: size = array([1024,  768])
96.9231 	EXP 	iaps_cue: image = 'blue.png'
96.9231 	EXP 	iaps_cue: autoDraw = True
98.6731 	EXP 	iaps_cue: size = array([1024,  768])
98.6731 	EXP 	iaps_cue: image = 'green.png'
98.6731 	EXP 	iaps_cue: autoDraw = True
98.9230 	EXP 	iaps_cue: size = array([1024,  768])
98.9230 	EXP 	iaps_cue: image = 'blue.png'
98.9230 	EXP 	iaps_cue: autoDraw = True
99.9313 	EXP 	iaps_cue: size = array([1024,  768])
99.9313 	EXP 	iaps_cue: image = 'green.png'
99.9313 	EXP 	iaps_cue: autoDraw = True
100.4313 	EXP 	iaps_cue: size = array([1024,  768])
100.4313 	EXP 	iaps_cue: image = 'blue.png'
100.4313 	EXP 	iaps_cue: autoDraw = True
101.6812 	EXP 	iaps_cue: size = array([1024,  768])
101.6812 	EXP 	iaps_cue: image = 'green.png'
101.6812 	EXP 	iaps_cue: autoDraw = True
101.9313 	EXP 	iaps_cue: size = array([1024,  768])
101.9313 	EXP 	iaps_cue: image = 'red.png'
101.9313 	EXP 	iaps_cue: autoDraw = True
102.1812 	EXP 	iaps_cue: size = array([1024,  768])
102.1812 	EXP 	iaps_cue: image = 'blue.png'
102.1812 	EXP 	iaps_cue: autoDraw = True
105.4311 	EXP 	iaps_cue: size = array([1024,  768])
105.4311 	EXP 	iaps_cue: image = 'green.png'
105.4311 	EXP 	iaps_cue: autoDraw = True
105.9311 	EXP 	iaps_cue: size = array([1024,  768])
105.9311 	EXP 	iaps_cue: image = 'blue.png'
105.9311 	EXP 	iaps_cue: autoDraw = True
107.1894 	EXP 	iaps_cue: size = array([1024,  768])
107.1894 	EXP 	iaps_cue: image = 'red.png'
107.1894 	EXP 	iaps_cue: autoDraw = True
107.6893 	EXP 	iaps_cue: size = array([1024,  768])
107.6893 	EXP 	iaps_cue: image = 'green.png'
107.6893 	EXP 	iaps_cue: autoDraw = True
108.1893 	EXP 	iaps_cue: size = array([1024,  768])
108.1893 	EXP 	iaps_cue: image = 'blue.png'
108.1893 	EXP 	iaps_cue: autoDraw = True
109.6808 	EXP 	iaps_display: autoDraw = False
109.6808 	EXP 	iaps_cue: autoDraw = False
109.6808 	EXP 	blank: autoDraw = True
112.5418 	EXP 	New trial (rep=0, index=3): {'valmean': 3.3399999999999999, 'valence': 'Negative', 'scenestim': '2120.bmp', 'arousal': 'High', 'outliers': 0, 'blocknum': 0, 'arousalmean': 5.1799999999999997}
112.7055 	EXP 	iaps_display: autoDraw = False
112.7055 	EXP 	iaps_cue: autoDraw = False
112.7055 	EXP 	blank: autoDraw = False
112.7055 	EXP 	fixation_cross: autoDraw = True
114.8138 	EXP 	fixation_cross: autoDraw = False
114.8138 	EXP 	iaps_display: size = array([1024,  768])
114.8138 	EXP 	iaps_display: image = 'stimulus/2120.bmp'
114.8138 	EXP 	iaps_display: autoDraw = True
116.5890 	EXP 	iaps_cue: size = array([1024,  768])
116.5890 	EXP 	iaps_cue: image = 'red.png'
116.5890 	EXP 	iaps_cue: autoDraw = True
117.3390 	EXP 	iaps_cue: size = array([1024,  768])
117.3390 	EXP 	iaps_cue: image = 'green.png'
117.3390 	EXP 	iaps_cue: autoDraw = True
118.5890 	EXP 	iaps_cue: size = array([1024,  768])
118.5890 	EXP 	iaps_cue: image = 'red.png'
118.5890 	EXP 	iaps_cue: autoDraw = True
119.0890 	EXP 	iaps_cue: size = array([1024,  768])
119.0890 	EXP 	iaps_cue: image = 'green.png'
119.0890 	EXP 	iaps_cue: autoDraw = True
119.8389 	EXP 	iaps_cue: size = array([1024,  768])
119.8389 	EXP 	iaps_cue: image = 'blue.png'
119.8389 	EXP 	iaps_cue: autoDraw = True
122.3471 	EXP 	iaps_cue: size = array([1024,  768])
122.3471 	EXP 	iaps_cue: image = 'green.png'
122.3471 	EXP 	iaps_cue: autoDraw = True
123.0971 	EXP 	iaps_cue: size = array([1024,  768])
123.0971 	EXP 	iaps_cue: image = 'blue.png'
123.0971 	EXP 	iaps_cue: autoDraw = True
124.3471 	EXP 	iaps_cue: size = array([1024,  768])
124.3471 	EXP 	iaps_cue: image = 'green.png'
124.3471 	EXP 	iaps_cue: autoDraw = True
124.8470 	EXP 	iaps_cue: size = array([1024,  768])
124.8470 	EXP 	iaps_cue: image = 'blue.png'
124.8470 	EXP 	iaps_cue: autoDraw = True
125.8470 	EXP 	iaps_cue: size = array([1024,  768])
125.8470 	EXP 	iaps_cue: image = 'green.png'
125.8470 	EXP 	iaps_cue: autoDraw = True
126.0970 	EXP 	iaps_cue: size = array([1024,  768])
126.0970 	EXP 	iaps_cue: image = 'blue.png'
126.0970 	EXP 	iaps_cue: autoDraw = True
128.3468 	EXP 	iaps_cue: size = array([1024,  768])
128.3468 	EXP 	iaps_cue: image = 'green.png'
128.3468 	EXP 	iaps_cue: autoDraw = True
128.8468 	EXP 	iaps_cue: size = array([1024,  768])
128.8468 	EXP 	iaps_cue: image = 'blue.png'
128.8468 	EXP 	iaps_cue: autoDraw = True
131.6050 	EXP 	iaps_cue: size = array([1024,  768])
131.6050 	EXP 	iaps_cue: image = 'green.png'
131.6050 	EXP 	iaps_cue: autoDraw = True
132.1051 	EXP 	iaps_cue: size = array([1024,  768])
132.1051 	EXP 	iaps_cue: image = 'blue.png'
132.1051 	EXP 	iaps_cue: autoDraw = True
134.5966 	EXP 	iaps_display: autoDraw = False
134.5966 	EXP 	iaps_cue: autoDraw = False
134.5966 	EXP 	blank: autoDraw = True
137.4349 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
137.4357 	DEBUG 	Using C:/Users/sr38553/Desktop/new task/task/6.7.02.py as origin file
137.4362 	EXP 	New trial (rep=0, index=0): None
137.5795 	EXP 	iaps_display: autoDraw = False
137.5795 	EXP 	iaps_cue: autoDraw = False
137.5795 	EXP 	blank: autoDraw = False
137.5795 	EXP 	break_image: size = array([1920, 1080])
137.5795 	EXP 	break_image: image = 'Instructions/break.png'
